﻿Bevölkerungsgruppe;age_group_id;is_pregnant;is_breastfeeding;Geschlecht;gender_id;Nährstoff;nutrient_id;activity_level_id;Referenzwert;lower_limit;target;upper_limit;Einheit;unit_code;Bemerkung;Kategorie;Fussnoten;foot_note
19 bis unter 25 Jahre;7;;;Männlich;2;Vitamin B3 Niacin, Nicotinsäure;15;;;;16;;mg/Tag;mg;;Empfohlene Zufuhr;i,j;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
19 bis unter 25 Jahre;7;;;Weiblich;1;Vitamin B3 Niacin, Nicotinsäure;15;;;;13;;mg/Tag;mg;;Empfohlene Zufuhr;i,j;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
25 bis unter 51 Jahre;8;;;Männlich;2;Vitamin B3 Niacin, Nicotinsäure;15;;;;15;;mg/Tag;mg;;Empfohlene Zufuhr;i,j;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
25 bis unter 51 Jahre;8;;;Weiblich;1;Vitamin B3 Niacin, Nicotinsäure;15;;;;12;;mg/Tag;mg;;Empfohlene Zufuhr;i,j;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
51 bis unter 65 Jahre;9;;;Männlich;2;Vitamin B3 Niacin, Nicotinsäure;15;;;;15;;mg/Tag;mg;;Empfohlene Zufuhr;i,j;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
51 bis unter 65 Jahre;9;;;Weiblich;1;Vitamin B3 Niacin, Nicotinsäure;15;;;;11;;mg/Tag;mg;;Empfohlene Zufuhr;i,j;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
65 Jahre und älter;10;;;Männlich;2;Vitamin B3 Niacin, Nicotinsäure;15;;;;14;;mg/Tag;mg;;Empfohlene Zufuhr;i,j;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
65 Jahre und älter;10;;;Weiblich;1;Vitamin B3 Niacin, Nicotinsäure;15;;;;11;;mg/Tag;mg;;Empfohlene Zufuhr;i,j;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
1. Trimester;8;1;;Weiblich;1;Vitamin B3 Niacin, Nicotinsäure;15;;;;13;;mg/Tag;mg;;Empfohlene Zufuhr;i;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan
2. Trimester;8;1;;Weiblich;1;Vitamin B3 Niacin, Nicotinsäure;15;;;;14;;mg/Tag;mg;;Empfohlene Zufuhr;i,k;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 250 kcal/Tag während des 2. Trimesters und von 500 kcal/Tag während des 3. Trimesters der Schwangerschaft.
3. Trimester;8;1;;Weiblich;1;Vitamin B3 Niacin, Nicotinsäure;15;;;;16;;mg/Tag;mg;;Empfohlene Zufuhr;i,k;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 250 kcal/Tag während des 2. Trimesters und von 500 kcal/Tag während des 3. Trimesters der Schwangerschaft.
Stillende;8;;1;Weiblich;1;Vitamin B3 Niacin, Nicotinsäure;15;;;;16;;mg/Tag;mg;;Empfohlene Zufuhr;i,l;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 500 kcal/Tag für ausschließliches Stillen während der ersten 4 bis 6 Monate.
1 bis unter 4 Jahre;1;;;Männlich;2;Vitamin B5 Pantothensäure;17;;;;4;;mg/Tag;mg;;Schätzwert;;
1 bis unter 4 Jahre;1;;;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;4;;mg/Tag;mg;;Schätzwert;;
4 bis unter 7 Jahre;2;;;Männlich;2;Vitamin B5 Pantothensäure;17;;;;4;;mg/Tag;mg;;Schätzwert;;
4 bis unter 7 Jahre;2;;;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;4;;mg/Tag;mg;;Schätzwert;;
7 bis unter 10 Jahre;3;;;Männlich;2;Vitamin B5 Pantothensäure;17;;;;4;;mg/Tag;mg;;Schätzwert;;
7 bis unter 10 Jahre;3;;;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;4;;mg/Tag;mg;;Schätzwert;;
10 bis unter 13 Jahre;4;;;Männlich;2;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
10 bis unter 13 Jahre;4;;;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
13 bis unter 15 Jahre;5;;;Männlich;2;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
13 bis unter 15 Jahre;5;;;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
15 bis unter 19 Jahre;6;;;Männlich;2;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
15 bis unter 19 Jahre;6;;;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
19 bis unter 25 Jahre;7;;;Männlich;2;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
19 bis unter 25 Jahre;7;;;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
25 bis unter 51 Jahre;8;;;Männlich;2;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
25 bis unter 51 Jahre;8;;;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
51 bis unter 65 Jahre;9;;;Männlich;2;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
51 bis unter 65 Jahre;9;;;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
65 Jahre und älter;10;;;Männlich;2;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
65 Jahre und älter;10;;;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
1. Trimester;8;1;;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
2. Trimester;8;1;;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
3. Trimester;8;1;;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;5;;mg/Tag;mg;;Schätzwert;;
Stillende;8;;1;Weiblich;1;Vitamin B5 Pantothensäure;17;;;;7;;mg/Tag;mg;;Schätzwert;;
1 bis unter 4 Jahre;1;;;Männlich;2;Phosphor;30;;;;330;;mg/Tag;mg;;Schätzwert;;
1 bis unter 4 Jahre;1;;;Weiblich;1;Phosphor;30;;;;330;;mg/Tag;mg;;Schätzwert;;
4 bis unter 7 Jahre;2;;;Männlich;2;Phosphor;30;;;;410;;mg/Tag;mg;;Schätzwert;;
4 bis unter 7 Jahre;2;;;Weiblich;1;Phosphor;30;;;;410;;mg/Tag;mg;;Schätzwert;;
7 bis unter 10 Jahre;3;;;Männlich;2;Phosphor;30;;;;500;;mg/Tag;mg;;Schätzwert;;
7 bis unter 10 Jahre;3;;;Weiblich;1;Phosphor;30;;;;500;;mg/Tag;mg;;Schätzwert;;
10 bis unter 13 Jahre;4;;;Männlich;2;Phosphor;30;;;;610;;mg/Tag;mg;;Schätzwert;;
10 bis unter 13 Jahre;4;;;Weiblich;1;Phosphor;30;;;;610;;mg/Tag;mg;;Schätzwert;;
13 bis unter 15 Jahre;5;;;Männlich;2;Phosphor;30;;;;660;;mg/Tag;mg;;Schätzwert;;
13 bis unter 15 Jahre;5;;;Weiblich;1;Phosphor;30;;;;660;;mg/Tag;mg;;Schätzwert;;
15 bis unter 19 Jahre;6;;;Männlich;2;Phosphor;30;;;;660;;mg/Tag;mg;;Schätzwert;;
15 bis unter 19 Jahre;6;;;Weiblich;1;Phosphor;30;;;;660;;mg/Tag;mg;;Schätzwert;;
19 bis unter 25 Jahre;7;;;Männlich;2;Phosphor;30;;;;550;;mg/Tag;mg;;Schätzwert;;
19 bis unter 25 Jahre;7;;;Weiblich;1;Phosphor;30;;;;550;;mg/Tag;mg;;Schätzwert;;
25 bis unter 51 Jahre;8;;;Männlich;2;Phosphor;30;;;;550;;mg/Tag;mg;;Schätzwert;;
25 bis unter 51 Jahre;8;;;Weiblich;1;Phosphor;30;;;;550;;mg/Tag;mg;;Schätzwert;;
51 bis unter 65 Jahre;9;;;Männlich;2;Phosphor;30;;;;550;;mg/Tag;mg;;Schätzwert;;
51 bis unter 65 Jahre;9;;;Weiblich;1;Phosphor;30;;;;550;;mg/Tag;mg;;Schätzwert;;
65 Jahre und älter;10;;;Männlich;2;Phosphor;30;;;;550;;mg/Tag;mg;;Schätzwert;;
65 Jahre und älter;10;;;Weiblich;1;Phosphor;30;;;;550;;mg/Tag;mg;;Schätzwert;;
1. Trimester;8;1;;Weiblich;1;Phosphor;30;;;;550;;mg/Tag;mg;;Schätzwert;r;Schwangere und Stillende < 19 Jahre 660 mg
2. Trimester;8;1;;Weiblich;1;Phosphor;30;;;;550;;mg/Tag;mg;;Schätzwert;r;Schwangere und Stillende < 19 Jahre 660 mg
3. Trimester;8;1;;Weiblich;1;Phosphor;30;;;;550;;mg/Tag;mg;;Schätzwert;r;Schwangere und Stillende < 19 Jahre 660 mg
Stillende;8;;1;Weiblich;1;Phosphor;30;;;;550;;mg/Tag;mg;;Schätzwert;r;Schwangere und Stillende < 19 Jahre 660 mg
1 bis unter 4 Jahre;1;;;Männlich;2;Eiweiß;3;;;;1,0;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
1 bis unter 4 Jahre;1;;;Weiblich;1;Eiweiß;3;;;;1,0;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
4 bis unter 7 Jahre;2;;;Männlich;2;Eiweiß;3;;;;0,9;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
4 bis unter 7 Jahre;2;;;Weiblich;1;Eiweiß;3;;;;0,9;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
7 bis unter 10 Jahre;3;;;Männlich;2;Eiweiß;3;;;;0,9;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
7 bis unter 10 Jahre;3;;;Weiblich;1;Eiweiß;3;;;;0,9;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
10 bis unter 13 Jahre;4;;;Männlich;2;Eiweiß;3;;;;0,9;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
10 bis unter 13 Jahre;4;;;Weiblich;1;Eiweiß;3;;;;0,9;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
13 bis unter 15 Jahre;5;;;Männlich;2;Eiweiß;3;;;;0,9;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
13 bis unter 15 Jahre;5;;;Weiblich;1;Eiweiß;3;;;;0,9;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
15 bis unter 19 Jahre;6;;;Männlich;2;Eiweiß;3;;;;0,9;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
15 bis unter 19 Jahre;6;;;Weiblich;1;Eiweiß;3;;;;0,8;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
19 bis unter 25 Jahre;7;;;Männlich;2;Eiweiß;3;;;;0,8;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
19 bis unter 25 Jahre;7;;;Weiblich;1;Eiweiß;3;;;;0,8;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
25 bis unter 51 Jahre;8;;;Männlich;2;Eiweiß;3;;;;0,8;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
25 bis unter 51 Jahre;8;;;Weiblich;1;Eiweiß;3;;;;0,8;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
51 bis unter 65 Jahre;9;;;Männlich;2;Eiweiß;3;;;;0,8;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
51 bis unter 65 Jahre;9;;;Weiblich;1;Eiweiß;3;;;;0,8;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
65 Jahre und älter;10;;;Männlich;2;Eiweiß;3;;;;1,0;;g/kg KG/Tag;g/kg KG;;Schätzwert;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
65 Jahre und älter;10;;;Weiblich;1;Eiweiß;3;;;;1,0;;g/kg KG/Tag;g/kg KG;;Schätzwert;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
1. Trimester;8;1;;Weiblich;1;Eiweiß;3;;;;0,8;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
2. Trimester;8;1;;Weiblich;1;Eiweiß;3;;;;0,9;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
3. Trimester;8;1;;Weiblich;1;Eiweiß;3;;;;1,0;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
Stillende;8;;1;Weiblich;1;Eiweiß;3;;;;1,2;;g/kg KG/Tag;g/kg KG;;Empfohlene Zufuhr;a;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
1 bis unter 4 Jahre;1;;;Männlich;2;Vitamin B2 Riboflavin;14;;;;0,7;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
1 bis unter 4 Jahre;1;;;Weiblich;1;Vitamin B2 Riboflavin;14;;;;0,7;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
4 bis unter 7 Jahre;2;;;Männlich;2;Vitamin B2 Riboflavin;14;;;;0,8;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
4 bis unter 7 Jahre;2;;;Weiblich;1;Vitamin B2 Riboflavin;14;;;;0,8;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
7 bis unter 10 Jahre;3;;;Männlich;2;Vitamin B2 Riboflavin;14;;;;1,0;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
7 bis unter 10 Jahre;3;;;Weiblich;1;Vitamin B2 Riboflavin;14;;;;0,9;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
10 bis unter 13 Jahre;4;;;Männlich;2;Vitamin B2 Riboflavin;14;;;;1,1;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
10 bis unter 13 Jahre;4;;;Weiblich;1;Vitamin B2 Riboflavin;14;;;;1,0;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
13 bis unter 15 Jahre;5;;;Männlich;2;Vitamin B2 Riboflavin;14;;;;1,4;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
13 bis unter 15 Jahre;5;;;Weiblich;1;Vitamin B2 Riboflavin;14;;;;1,1;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
15 bis unter 19 Jahre;6;;;Männlich;2;Vitamin B2 Riboflavin;14;;;;1,6;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
15 bis unter 19 Jahre;6;;;Weiblich;1;Vitamin B2 Riboflavin;14;;;;1,2;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
19 bis unter 25 Jahre;7;;;Männlich;2;Vitamin B2 Riboflavin;14;;;;1,4;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
19 bis unter 25 Jahre;7;;;Weiblich;1;Vitamin B2 Riboflavin;14;;;;1,1;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
25 bis unter 51 Jahre;8;;;Männlich;2;Vitamin B2 Riboflavin;14;;;;1,4;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
25 bis unter 51 Jahre;8;;;Weiblich;1;Vitamin B2 Riboflavin;14;;;;1,1;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
51 bis unter 65 Jahre;9;;;Männlich;2;Vitamin B2 Riboflavin;14;;;;1,3;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
51 bis unter 65 Jahre;9;;;Weiblich;1;Vitamin B2 Riboflavin;14;;;;1,0;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
65 Jahre und älter;10;;;Männlich;2;Vitamin B2 Riboflavin;14;;;;1,3;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
65 Jahre und älter;10;;;Weiblich;1;Vitamin B2 Riboflavin;14;;;;1,0;;mg/Tag;mg;;Empfohlene Zufuhr;j;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
1. Trimester;8;1;;Weiblich;1;Vitamin B2 Riboflavin;14;;;;1,1;;mg/Tag;mg;;Empfohlene Zufuhr;;
2. Trimester;8;1;;Weiblich;1;Vitamin B2 Riboflavin;14;;;;1,3;;mg/Tag;mg;;Empfohlene Zufuhr;k;Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 250 kcal/Tag während des 2. Trimesters und von 500 kcal/Tag während des 3. Trimesters der Schwangerschaft.
3. Trimester;8;1;;Weiblich;1;Vitamin B2 Riboflavin;14;;;;1,4;;mg/Tag;mg;;Empfohlene Zufuhr;k;Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 250 kcal/Tag während des 2. Trimesters und von 500 kcal/Tag während des 3. Trimesters der Schwangerschaft.
Stillende;8;;1;Weiblich;1;Vitamin B2 Riboflavin;14;;;;1,4;;mg/Tag;mg;;Empfohlene Zufuhr;l;Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 500 kcal/Tag für ausschließliches Stillen während der ersten 4 bis 6 Monate.
1 bis unter 4 Jahre;1;;;Männlich;2;Selen;;;;;15;;µg/Tag;ug;;Schätzwert;;
1 bis unter 4 Jahre;1;;;Weiblich;1;Selen;;;;;15;;µg/Tag;ug;;Schätzwert;;
4 bis unter 7 Jahre;2;;;Männlich;2;Selen;;;;;20;;µg/Tag;ug;;Schätzwert;;
4 bis unter 7 Jahre;2;;;Weiblich;1;Selen;;;;;20;;µg/Tag;ug;;Schätzwert;;
7 bis unter 10 Jahre;3;;;Männlich;2;Selen;;;;;30;;µg/Tag;ug;;Schätzwert;;
7 bis unter 10 Jahre;3;;;Weiblich;1;Selen;;;;;30;;µg/Tag;ug;;Schätzwert;;
10 bis unter 13 Jahre;4;;;Männlich;2;Selen;;;;;45;;µg/Tag;ug;;Schätzwert;;
10 bis unter 13 Jahre;4;;;Weiblich;1;Selen;;;;;45;;µg/Tag;ug;;Schätzwert;;
13 bis unter 15 Jahre;5;;;Männlich;2;Selen;;;;;60;;µg/Tag;ug;;Schätzwert;;
13 bis unter 15 Jahre;5;;;Weiblich;1;Selen;;;;;60;;µg/Tag;ug;;Schätzwert;;
15 bis unter 19 Jahre;6;;;Männlich;2;Selen;;;;;70;;µg/Tag;ug;;Schätzwert;;
15 bis unter 19 Jahre;6;;;Weiblich;1;Selen;;;;;60;;µg/Tag;ug;;Schätzwert;;
